Place_ID,Operator,Bussiness_Status,Location_Name,Address,Latitude,Longitude,Usage,Number_of_Connectors,Min_Power_kW,Max_Power_kW,Max_Charging_Type,Rapid_Charge_Available,Fast_Charge_Available,Slow_Charge_Available
52950,BP Pulse (UK),Operational,Imperial College London,"Imperial College Road, London, SW7 2AZ",51.498142,-0.176538,Public - Membership Required,1,7.0,7.0,Fast,No,Yes,No
146442,Total Energies (UK),Operational,Harrington Road,"Opposite 36 Harrington Road, London, SW7 3ND",51.493868,-0.177633,Public - Membership Required,3,4.0,22.0,Fast,No,Yes,Yes
252782,Shell Recharge Solutions (UK),Unknown,outside no. 6,"outside no. 6, London, SW7 5RG",51.49414,-0.17851,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252884,Shell Recharge Solutions (UK),Unknown,Queen's Gate 57,"Queen's Gate 57, London, SW7 5JW",51.496195,-0.179122,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
285832,Shell Recharge Solutions (UK),Unknown,16 Onslow Gardens,"16 Onslow Gardens, London, SW7 3AW",51.490559,-0.176582,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136120,Shell Recharge Solutions (UK),Unknown,Onslow Gardens,"Onslow Gardens, London, SW7 3AL",51.490769,-0.17739,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
136124,Shell Recharge Solutions (UK),Unknown,Light Pole L2119006,"Light Pole L2119006, London, SW7 3AL",51.491082,-0.177697,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
136117,Shell Recharge Solutions (UK),Unknown,Onslow Gardens 75,"Onslow Gardens 75, London, SW7 3QD",51.490692,-0.178519,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252581,Shell Recharge Solutions (UK),Unknown,1A Cranley Gardens,"1A Cranley Gardens, London, SW7 3BB",51.490043,-0.178976,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
285837,Shell Recharge Solutions (UK),Unknown,6 Cranley Gardens,"6 Cranley Gardens, London, SW7 3DA",51.491004,-0.179902,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252591,Shell Recharge Solutions (UK),Unknown,32 Cranley Gardens,"32 Cranley Gardens, London, SW7 3DD",51.490184,-0.179272,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252660,Shell Recharge Solutions (UK),Unknown,62 Onslow Gardens,"62 Onslow Gardens, London, SW7 3QB",51.491238,-0.17878,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136133,Shell Recharge Solutions (UK),Unknown,Onslow Gardens,"Onslow Gardens, London, SW7 3AL",51.491515,-0.178067,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
136131,Shell Recharge Solutions (UK),Unknown,Onslow Gardens,"Onslow Gardens, London, SW7 3AL",51.491358,-0.177938,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
285864,Shell Recharge Solutions (UK),Unknown,6 Cranley Place,"6 Cranley Place, London, SW7 3AB",51.492106,-0.176996,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252753,Shell Recharge Solutions (UK),Unknown,outside no. 1-48 Malvern Court,"outside no. 1-48 Malvern Court, London, SW7 3HU",51.493476,-0.17351,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
136142,Shell Recharge Solutions (UK),Unknown,Onslow Square 47,"Onslow Square 47, London, SW7 3LR",51.492972,-0.173577,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252661,Shell Recharge Solutions (UK),Unknown,28 Sumner Place,"28 Sumner Place, London, SW7 3NT",51.491277,-0.173613,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252666,Shell Recharge Solutions (UK),Unknown,25 Sumner Place,"25 Sumner Place, London, SW7 3NT",51.491388,-0.173882,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252682,Shell Recharge Solutions (UK),Unknown,44 Onslow Square,"44 Onslow Square, London, SW7 3NX",51.491791,-0.174368,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252633,Shell Recharge Solutions (UK),Unknown,Foulis Terrace 12,"Foulis Terrace 12, London, SW7 3LZ",51.490799,-0.175351,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252618,Shell Recharge Solutions (UK),Unknown,Sydney St 52,"Sydney St 52, London, SW3 6PS",51.490534,-0.170877,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252628,Shell Recharge Solutions (UK),Unknown,Sydney St 39,"Sydney St 39, London, SW3 6PU",51.490748,-0.17128,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252650,Shell Recharge Solutions (UK),Unknown,Sydney St 26,"Sydney St 26, London, SW3 6PP",51.49105,-0.17148,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252724,Shell Recharge Solutions (UK),Unknown,outside no. 13,"outside no. 13, London, SW7 3NJ",51.492618,-0.172626,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136140,Shell Recharge Solutions (UK),Unknown,"Fulham Road, opposite no.s 117-135","Fulham Road, opposite no.s 117-135, Chelsea, SW3 6RT",51.492759,-0.170213,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253156,Shell Recharge Solutions (UK),Unknown,8 Ennismore Gardens,"8 Ennismore Gardens, London, SW7 1NL",51.500098,-0.170865,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253159,Shell Recharge Solutions (UK),Unknown,3A Ennismore Gardens,"3A Ennismore Gardens, London, SW7 1NL",51.500153,-0.17034,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253152,Shell Recharge Solutions (UK),Unknown,16-18 Prince's Gardens,"16-18 Prince's Gardens, London, SW7 1NE",51.500059,-0.171927,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253149,Shell Recharge Solutions (UK),Unknown,14 Prince's Gardens,"14 Prince's Gardens, London, SW7 1NA",51.500035,-0.172179,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173525,Shell Recharge Solutions (UK),Unknown,2 Ennismore Gardens,"2 Ennismore Gardens, London, SW7 1QL",51.501263,-0.170075,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253174,Shell Recharge Solutions (UK),Unknown,s/o 188 Queensgate,"s/o 188 Queensgate, London, SW7 5HL",51.500344,-0.179112,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264638,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2LU",51.513,-0.17107,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253663,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2TW",51.513852,-0.171042,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253669,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2TQ",51.513982,-0.170802,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
132756,Total Energies (UK),Operational,Sussex Place,"Sussex Place With Clifton Place Junction, London, W2 2SQ",51.514027,-0.172289,Public - Membership Required,1,22.0,22.0,Fast,No,Yes,No
253693,Shell Recharge Solutions (UK),Unknown,2 Sussex Place,"2 Sussex Place, London, W2 2TP",51.5146,-0.172907,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253692,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2TP",51.514531,-0.172993,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253633,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2SJ",51.513218,-0.172625,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253636,Shell Recharge Solutions (UK),Unknown,Hyde Park Gardens Mews 24,"Hyde Park Gardens Mews 24, London, W2 2NX",51.513268,-0.172216,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253601,ESB Energy (UK),Unknown,"Brook Street, Hyde Park Estate, Westminster","Brook Street, Hyde Park Estate, Westminster, London W2 2LZ, Westminster, W2 2LZ",51.512536,-0.172412,Public - Pay At Location,3,43.0,50.0,Rapid,Yes,No,No
253594,Shell Recharge Solutions (UK),Unknown,Stanhope Terrace 13,"Stanhope Terrace 13, London, W2 2UB",51.512415,-0.173635,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264637,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2SS",51.513,-0.17356,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253575,Shell Recharge Solutions (UK),Unknown,13 Gloucester Terrace,"13 Gloucester Terrace, London, W2 3DG",51.512144,-0.176221,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
9091,Zero Carbon World,Operational,Lancaster Hotel,"Lancaster Terrace, London, W2 2TY",51.512195,-0.175331,Public,2,3.0,7.0,Fast,No,Yes,Yes
253579,Shell Recharge Solutions (UK),Unknown,Stanhope Terrace 10,"Stanhope Terrace 10, London, W2 2UB",51.512227,-0.173867,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
132774,Total Energies (UK),Operational,Lancaster Gate,"14 Lancaster Gate, London, W2 3LH",51.511847,-0.178415,Public - Membership Required,1,22.0,22.0,Fast,No,Yes,No
253613,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 3DD",51.512836,-0.176984,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253646,Shell Recharge Solutions (UK),Unknown,Westbourne Cres 5G,"Westbourne Cres 5G, London, W2 3DB",51.513491,-0.177097,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253623,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 3DJ",51.513,-0.17678,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253675,Shell Recharge Solutions (UK),Unknown,54 Gloucester Terrace,"54 Gloucester Terrace, London, W2 3HH",51.514235,-0.178938,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253639,Shell Recharge Solutions (UK),Unknown,LC 40,"LC 40, London, W2 3DQ",51.513347,-0.177774,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253681,Shell Recharge Solutions (UK),Unknown,95 Gloucester Terrace,"95 Gloucester Terrace, London, W2 3HB",51.514381,-0.179406,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173532,Shell Recharge Solutions (UK),Unknown,78 Gloucester Terrace,"78 Gloucester Terrace, London, W2 3HH",51.514834,-0.179797,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
60334,POD Point (UK),Unknown,EE Paddington,"37 North Wharf Road, London, W2 1AG",51.518558,-0.176363,"Private - For Staff, Visitors or Customers",1,22.0,22.0,Fast,No,Yes,No
74809,POD Point (UK),Unknown,North Wharf Gardens,"Hermitage Street, London, W2 1PB",51.519351,-0.176599,"Private - For Staff, Visitors or Customers",1,7.0,7.0,Fast,No,Yes,No
286074,Total Energies (UK),Unknown,North Wharf Road,"35 North Wharf Road, City of Westminster, W2 1NW",51.518974,-0.174772,Public,1,22.0,22.0,Fast,No,Yes,No
253727,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1RU",51.51545,-0.173873,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253736,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1RU",51.515688,-0.173428,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253754,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1RS",51.516095,-0.173449,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264648,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1RT",51.517,-0.17251,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253750,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1RT",51.516,-0.17299,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264643,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2TD",51.515,-0.17125,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
173534,Shell Recharge Solutions (UK),Unknown,43 Star Street,"43 Star Street, London, W2 1QA",51.51685,-0.171581,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173535,Shell Recharge Solutions (UK),Unknown,64 Star Street,"64 Star Street, London, W2 1QG",51.517273,-0.170639,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173537,Shell Recharge Solutions (UK),Unknown,1S South Wharf Road,"1S South Wharf Road, London, W2 1JD",51.5181,-0.17164,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173538,ESB Energy (UK),Unknown,"23 Praed Street, Westminster","23 Praed Street, Westminster, London W2 1PP, UK, Westminster, W2 1PP",51.518613,-0.170045,Public - Pay At Location,2,50.0,50.0,Rapid,Yes,No,No
253716,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 2TG",51.515208,-0.170126,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254292,Shell Recharge Solutions (UK),Unknown,Hall Rd 11,"Hall Rd 11, London, NW8 9NR",51.52983,-0.178415,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254234,Shell Recharge Solutions (UK),Unknown,48 Hamilton Terrace,"48 Hamilton Terrace, London, NW8 9UJ",51.528233,-0.178389,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254250,Shell Recharge Solutions (UK),Unknown,55 Hamilton Terrace,"55 Hamilton Terrace, London, NW8 9UJ",51.528706,-0.17925,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254243,Shell Recharge Solutions (UK),Unknown,52 Hamilton Terrace,"52 Hamilton Terrace, London, NW8 9UJ",51.528396,-0.178573,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254241,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 9RG",51.528384,-0.178879,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254218,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 9RG",51.528,-0.17821,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254210,Shell Recharge Solutions (UK),Unknown,40A Hamilton Terrace,"40A Hamilton Terrace, London, NW8 9UJ",51.52792,-0.178047,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264672,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 9RS",51.528,-0.17655,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
214303,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 9RE",51.527339,-0.177355,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254131,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, NW8 8HX",51.526,-0.1769,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254110,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, NW8 8JJ",51.525442,-0.176358,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136355,Shell Recharge Solutions (UK),Unknown,LC 37,"LC 37, London, W9 1DD",51.525945,-0.179791,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253942,Shell Recharge Solutions (UK),Unknown,13 Saint Mary's Terrace,"13 Saint Mary's Terrace, London, W2 1SU",51.520682,-0.176983,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253945,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1SU",51.520817,-0.177079,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
260985,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1SP",51.521712,-0.178218,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253934,Shell Recharge Solutions (UK),Unknown,Junc. Gilpin Close,"Junc. Gilpin Close, London, W2 1AB",51.520534,-0.178494,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253936,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 1AB",51.520603,-0.178217,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253943,Shell Recharge Solutions (UK),Unknown,opp.,"opp., London, W2 1AB",51.520768,-0.178084,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254005,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W2 1SP",51.522726,-0.179666,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254026,Shell Recharge Solutions (UK),Unknown,22 Blomfield Road,"22 Blomfield Road, London, W9 1AD",51.523383,-0.179621,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254029,Shell Recharge Solutions (UK),Unknown,21 Blomfield Road,"21 Blomfield Road, London, W9 1AD",51.52353,-0.179389,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254068,Shell Recharge Solutions (UK),Unknown,17 Clarendon Gardens,"17 Clarendon Gardens, London, W9 1AY",51.524598,-0.179664,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254061,Shell Recharge Solutions (UK),Unknown,14 Clarendon Gardens,"14 Clarendon Gardens, London, W9 1AY",51.524437,-0.179971,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254075,Shell Recharge Solutions (UK),Unknown,22 Randolph Avenue,"22 Randolph Avenue, London, W9 1BL",51.524821,-0.179484,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254081,Shell Recharge Solutions (UK),Unknown,23 Randolph Avenue,"23 Randolph Avenue, London, W9 1BH",51.524957,-0.179794,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254039,Shell Recharge Solutions (UK),Unknown,16 Blomfield Road,"16 Blomfield Road, London, W9 1AD",51.523809,-0.178821,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254035,Shell Recharge Solutions (UK),Unknown,17 Blomfield Road,"17 Blomfield Road, London, W9 1AD",51.523686,-0.17906,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254030,Shell Recharge Solutions (UK),Unknown,9 Maida Ave,"9 Maida Ave, London, W2 1TQ",51.523589,-0.178338,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254033,Shell Recharge Solutions (UK),Unknown,10 Maida Ave,"10 Maida Ave, London, W2 1SR",51.523651,-0.178249,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136337,Shell Recharge Solutions (UK),Unknown,Maida Ave 3,"Maida Ave 3, London, W2 1TF",51.524229,-0.177251,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
254048,Shell Recharge Solutions (UK),Unknown,Edgware Road,"Edgware Road, Westminster, W2 1EJ",51.52401,-0.175726,Public,6,50.0,50.0,Rapid,Yes,No,No
254011,Shell Recharge Solutions (UK),Unknown,90 Hall Place,"90 Hall Place, London, W2 1NG",51.522902,-0.175626,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264665,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 8NL",51.524,-0.17484,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136338,Shell Recharge Solutions (UK),Unknown,Frampton St 58,"Frampton St 58, London, NW8 8LY",51.52426,-0.173532,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136344,Shell Recharge Solutions (UK),Unknown,Frampton St 41-59,"Frampton St 41-59, London, NW8 8LU",51.524818,-0.172869,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254064,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 8LS",51.524497,-0.171909,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264663,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 8PH",51.523,-0.17216,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
253976,Shell Recharge Solutions (UK),Unknown,Broadley St 103,"Broadley St 103, London, NW8 8BA",51.521896,-0.170509,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253975,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, NW8 8BA",51.521849,-0.170634,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253969,Shell Recharge Solutions (UK),Unknown,Broadley St 123A,"Broadley St 123A, London, NW8 8BA",51.521555,-0.17105,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173540,Shell Recharge Solutions (UK),Unknown,19 Paddington Green,"19 Paddington Green, London, W2 1LG",51.520825,-0.174593,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173548,Shell Recharge Solutions (UK),Unknown,1 Adpar Street,"1 Adpar Street, London, W2 1DE",51.522353,-0.174438,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
113350,The GeniePoint Network ( EQUANS EV Solutions ),Operational,Church Street,"Marylebone, London, NW8 8BG",51.522472,-0.170298,Public - Membership Required,3,36.0,36.0,Rapid,Yes,No,No
54238,BP Pulse (UK),Operational,St John's Wood Road,"St John's Wood Road, London, NW8 7HN",51.529476,-0.170105,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
254111,Shell Recharge Solutions (UK),Unknown,17 Capland Street,"17 Capland Street, London, NW8 8RX",51.52548,-0.17145,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173551,Shell Recharge Solutions (UK),Unknown,52 Lodge Road,"52 Lodge Road, London, NW8 8NZ",51.52769,-0.171306,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254178,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, NW8 8LW",51.527,-0.17244,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
254184,Shell Recharge Solutions (UK),Unknown,48 Lodge Road,"48 Lodge Road, London, NW8 8NZ",51.527309,-0.172172,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254158,Shell Recharge Solutions (UK),Unknown,Lisson Grove 126,"Lisson Grove 126, London, NW8 8LB",51.526737,-0.17275,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254172,Shell Recharge Solutions (UK),Unknown,Lisson Grove 126,"Lisson Grove 126, London, NW8 8LB",51.52687,-0.173035,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254132,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 0LF",51.526,-0.17212,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254118,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 8LE",51.525662,-0.172604,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254139,Shell Recharge Solutions (UK),Unknown,Cunningham Pl 10,"Cunningham Pl 10, London, NW8 8JT",51.526071,-0.174701,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254117,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, NW8 8JR",51.525624,-0.174722,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
86178,Total Energies (UK),Operational,Grove End Road,"70 Grove End Road, LONDON, NW8 9LD",51.5278369744,-0.17444646477,Public - Membership Required,2,4.0,7.0,Fast,No,Yes,Yes
52803,BP Pulse (UK),Operational,Grove End Road,"Grove End Road, London, NW8 9SD",51.5293152674049,-0.176318794967638,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
254258,Shell Recharge Solutions (UK),Unknown,10 Grove End Road,"10 Grove End Road, London, NW8 9LB",51.52894,-0.175595,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264679,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 9JY",51.53,-0.175,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254220,Shell Recharge Solutions (UK),Unknown,46 Lodge Road,"46 Lodge Road, London, NW8 8NZ",51.528069,-0.170517,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254522,Shell Recharge Solutions (UK),Unknown,28 Norfolk Road,"28 Norfolk Road, London, NW8 6AU",51.538007,-0.170422,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254508,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6AT",51.537344,-0.170062,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254488,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6AN",51.536461,-0.170158,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254481,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6AL",51.536,-0.17169,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
254490,Shell Recharge Solutions (UK),Unknown,Ordnance Hill 40,"Ordnance Hill 40, London, NW8 6PU",51.536558,-0.172038,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254501,Shell Recharge Solutions (UK),Unknown,14 Norfolk Road,"14 Norfolk Road, London, NW8 6HE",51.537009,-0.172358,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254520,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6HJ",51.537906,-0.172894,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
86169,Total Energies (UK),Operational,Queens Grove,"33 Queens Grove, LONDON, NW8 6HJ",51.538302189,-0.172008954102,Public - Membership Required,2,4.0,7.0,Fast,No,Yes,Yes
254511,Shell Recharge Solutions (UK),Unknown,6 Norfolk Road,"6 Norfolk Road, London, NW8 6HE",51.537563,-0.171353,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254515,Shell Recharge Solutions (UK),Unknown,25 Norfolk Road,"25 Norfolk Road, London, NW8 6HG",51.537677,-0.170969,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173381,Shell Recharge Solutions (UK),Unknown,St John's Wood Park,"St John's Wood Park, London, NW8 6RD",51.539489,-0.173808,Public,1,3.7,3.7,Slow,No,No,Yes
264721,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6EL",51.537,-0.17431,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254480,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, NW8 6DF",51.536,-0.17449,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264716,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6DY",51.536307,-0.175027,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254496,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW8 6EL",51.536863,-0.17503,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
173580,Shell Recharge Solutions (UK),Unknown,10 Marlborough Hill,"10 Marlborough Hill, London, NW8 0NN",51.536485,-0.177707,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254504,Shell Recharge Solutions (UK),Unknown,19 Marlborough Hill,"19 Marlborough Hill, London, NW8 0NN",51.537157,-0.177813,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173585,Shell Recharge Solutions (UK),Unknown,41 Marlborough Hill,"41 Marlborough Hill, London, NW8 0NG",51.538436,-0.177595,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
